epoch,train_loss,val_loss,val_acc
1,0.8640,1.606820009549459,0.3867
2,0.5990,0.7950703509648641,0.6733
3,0.4418,0.7112136729558309,0.7333
4,0.3167,0.5739639735221863,0.7767
5,0.2057,1.1810461616516112,0.7233
6,0.2391,0.8365296665827433,0.7567
7,0.0715,0.94207319577535,0.7967
8,0.1864,0.42058079957962036,0.8367
9,0.0565,0.6093573172887167,0.8400
10,0.1201,0.6189318180084229,0.7967
11,0.0698,0.5874654817581176,0.8467
12,0.0672,0.45149585167566936,0.8500
13,0.0903,0.5242562929789225,0.8267
14,0.0258,0.5826310968399048,0.8700
15,0.0369,0.7789972321192423,0.8300
16,0.0329,0.6349465211232503,0.8567
17,0.0155,0.5236765789985657,0.8833
18,0.0053,0.6144447755813599,0.8767
19,0.0075,0.8810872443517049,0.8467
20,0.0327,0.7347356001536052,0.8167
21,0.0896,0.776567611694336,0.7900
22,0.0573,0.8544362417856852,0.8033
23,0.0660,0.518627491792043,0.8400
24,0.0236,0.7173992951711019,0.8567
25,0.0319,0.6065557281176249,0.8367
26,0.0149,0.7958403221766154,0.8500
27,0.0372,0.5657362922032674,0.8700
28,0.0076,0.5821451298395792,0.8767
29,0.0010,0.5365802621841431,0.8900
30,0.0001,0.5291215292612712,0.8900
31,0.0001,0.5391997273763021,0.8933
32,0.0001,0.5577609507242839,0.9000
33,0.0000,0.5771124124526977,0.8900
34,0.0000,0.5496292400360108,0.9033
35,0.0000,0.5556220785776774,0.9067
36,0.0000,0.5439599561691284,0.9033
37,0.0000,0.5534446493784586,0.8967
38,0.0000,0.543328693707784,0.9033
39,0.0000,0.5534011570612589,0.9000
40,0.0000,0.5486360740661621,0.9033
41,0.0000,0.5546707487106324,0.9000
42,0.0001,0.5433256355921428,0.9000
43,0.0000,0.5769862572352091,0.8900
44,0.0000,0.5653522237141927,0.8933
45,0.0000,0.5746048482259115,0.8933
46,0.0000,0.5679404989878336,0.9033
47,0.0000,0.5636505397160848,0.9033
48,0.0000,0.55682914574941,0.9033
49,0.0000,0.5509859800338746,0.9033
50,0.0000,0.5613105376561482,0.9000
51,0.0000,0.5565554507573446,0.9000
52,0.0000,0.5515068848927815,0.9000
53,0.0000,0.5513625192642212,0.8967
54,0.0000,0.5503483708699545,0.8933
55,0.0000,0.5516468032201132,0.9033
56,0.0000,0.5521065998077392,0.9000
57,0.0000,0.5494318183263143,0.8967
58,0.0000,0.5458492628733317,0.8933
59,0.0000,0.5462924083073933,0.8967
60,0.0000,0.5532266569137573,0.8933
