epoch,train_loss,val_loss,val_acc
1,0.8420,1.2374923674265543,0.5533
2,0.5925,0.8426949246724447,0.6500
3,0.3895,1.248557267189026,0.6067
4,0.3686,0.41970364292462664,0.8433
5,0.2215,1.0657167927424114,0.7033
6,0.1122,0.5647180239359538,0.8033
7,0.0329,0.4085313622156779,0.8733
8,0.0265,0.4922730573018392,0.8767
9,0.0488,0.3777103575070699,0.8800
10,0.0236,0.4680848439534505,0.8700
11,0.0070,0.43349427382151284,0.8933
12,0.0020,0.41518812894821167,0.8933
13,0.0010,0.417501335144043,0.8933
14,0.0008,0.4201559567451477,0.8967
15,0.0004,0.41997878074645995,0.8933
16,0.0005,0.4192549792925517,0.8933
17,0.0005,0.40962568442026775,0.9067
18,0.0003,0.4207372625668844,0.8933
19,0.0003,0.42540674448013305,0.8967
20,0.0003,0.42142438888549805,0.8933
21,0.0006,0.4313692744572957,0.8933
22,0.0003,0.4340982945760091,0.8967
23,0.0002,0.4382545550664266,0.8967
24,0.0003,0.4406628473599752,0.8933
25,0.0003,0.4316623202959696,0.8867
26,0.0002,0.42703953584035237,0.8967
27,0.0004,0.4139446210861206,0.9033
28,0.0002,0.4240921394030253,0.9000
29,0.0002,0.42467667659123737,0.8967
30,0.0002,0.42546701749165855,0.9033
31,0.0003,0.43563527901967364,0.9033
32,0.0002,0.4354253880182902,0.8967
33,0.0002,0.43144973198572795,0.8967
34,0.0002,0.4227317730585734,0.9067
35,0.0003,0.4309877896308899,0.9033
36,0.0002,0.42380541960398355,0.9100
37,0.0002,0.4261451005935669,0.9033
38,0.0002,0.4240433708826701,0.8933
39,0.0002,0.4285850977897644,0.9033
40,0.0002,0.4230854527155558,0.9033
41,0.0002,0.430309542020162,0.9033
42,0.0002,0.42488393386205037,0.9033
43,0.0002,0.424393785794576,0.9033
44,0.0001,0.4376957718531291,0.9000
45,0.0002,0.4384185314178467,0.9000
46,0.0002,0.43002049446105955,0.8967
47,0.0002,0.4360116688410441,0.8933
48,0.0002,0.4230852667490641,0.8967
49,0.0002,0.43860179821650186,0.9033
50,0.0002,0.41789448261260986,0.9033
51,0.0002,0.41741137266159056,0.9067
52,0.0002,0.4245224316914876,0.9033
53,0.0002,0.4355727577209473,0.9000
54,0.0002,0.43584139506022135,0.9067
55,0.0001,0.431432687441508,0.9000
56,0.0002,0.4264842987060547,0.9033
57,0.0001,0.430042032400767,0.9033
58,0.0002,0.4369915819168091,0.9067
59,0.0002,0.42288259824117025,0.9067
60,0.0001,0.4317239046096802,0.9000
