epoch,train_loss,val_loss,val_acc
1,0.9173,1.6196122964223225,0.3333
2,0.5890,1.3623049243291219,0.4600
3,0.4257,0.5871305505434672,0.7467
4,0.2528,0.5151132222016652,0.8000
5,0.1369,0.7444545865058899,0.7900
6,0.1281,0.7796496558189392,0.8000
7,0.0882,0.599527337551117,0.8500
8,0.0935,0.5663087010383606,0.7867
9,0.0784,0.676380790869395,0.7800
10,0.0459,0.6947416440645854,0.8200
11,0.0328,0.6907132657368978,0.8367
12,0.0262,0.6294883036613464,0.8333
13,0.0329,1.0680282354354858,0.7633
14,0.0206,0.6242409076293309,0.8333
15,0.0112,0.6974854834874471,0.8467
16,0.1078,0.9785814388593038,0.7700
17,0.1014,0.5548565177122752,0.8200
18,0.0351,0.7557972041765849,0.8167
19,0.0210,0.6386829026540121,0.8433
20,0.0385,1.0694201596577961,0.7933
21,0.0602,2.416676786740621,0.6667
22,0.0355,0.7859035166104634,0.8167
23,0.0261,0.4029992723464966,0.8900
24,0.0077,0.8394192258516947,0.8500
25,0.0009,0.6430853724479675,0.8333
26,0.0002,0.6305945134162902,0.8633
27,0.0001,0.656332000096639,0.8667
28,0.0001,0.6879185064633687,0.8700
29,0.0000,0.6916264573733012,0.8667
30,0.0000,0.6942256418863932,0.8700
31,0.0000,0.694432164033254,0.8700
32,0.0000,0.6987337708473206,0.8667
33,0.0000,0.7041638191541036,0.8633
34,0.0000,0.7039307689666748,0.8633
35,0.0000,0.7036783885955811,0.8633
36,0.0000,0.6985384074846903,0.8700
37,0.0000,0.6983903082211812,0.8667
38,0.0000,0.7033452304204305,0.8633
39,0.0000,0.6953079613049825,0.8667
40,0.0000,0.694736680984497,0.8700
41,0.0000,0.6917754077911377,0.8700
42,0.0000,0.6974144466718037,0.8633
43,0.0000,0.6910109742482503,0.8633
44,0.0000,0.6953404402732849,0.8633
45,0.0000,0.68690949122111,0.8700
46,0.0000,0.6847146773338317,0.8700
47,0.0000,0.6837964979807536,0.8667
48,0.0000,0.685381158987681,0.8667
49,0.0000,0.6838650949796041,0.8667
50,0.0000,0.6782790931065877,0.8667
51,0.0000,0.6763463767369589,0.8700
52,0.0000,0.6807902884483338,0.8700
53,0.0000,0.6855140884717306,0.8700
54,0.0000,0.6836633348464966,0.8700
55,0.0000,0.6827765440940857,0.8700
56,0.0000,0.6814325849215189,0.8733
57,0.0000,0.6828998215993245,0.8667
58,0.0000,0.6769825967152914,0.8700
59,0.0000,0.6687677605946859,0.8700
60,0.0000,0.6703273367881775,0.8733
61,0.0000,0.6716495513916015,0.8700
62,0.0000,0.6718553876876832,0.8700
63,0.0000,0.6640688220659892,0.8733
64,0.0000,0.670248715877533,0.8700
65,0.0000,0.6675755063692729,0.8733
66,0.0000,0.6648525381088257,0.8733
67,0.0000,0.6617424710591634,0.8733
68,0.0000,0.6587949156761169,0.8700
69,0.0000,0.6652255630493165,0.8733
70,0.0000,0.6646591718991598,0.8733
71,0.0000,0.6615363017717997,0.8700
72,0.0000,0.6637132819493612,0.8667
73,0.0000,0.6603468346595764,0.8733
74,0.0000,0.6635617089271545,0.8667
75,0.0000,0.6671433273951213,0.8733
76,0.0000,0.6556298995018005,0.8733
77,0.0000,0.6549788578351339,0.8767
78,0.0000,0.6616709550221761,0.8700
79,0.0000,0.6576013994216919,0.8667
80,0.0000,0.6476843516031902,0.8700
81,0.0000,0.6543407758076986,0.8667
82,0.0000,0.6578160707155863,0.8700
83,0.0000,0.657792193889618,0.8633
84,0.0000,0.6513985721270243,0.8700
85,0.0000,0.6428852009773255,0.8667
86,0.0000,0.6524182025591533,0.8633
87,0.0000,0.6402989824612936,0.8667
88,0.0000,0.6405922222137451,0.8733
89,0.0000,0.6373266569773356,0.8700
90,0.0000,0.6331634108225505,0.8767
91,0.0000,0.6321669030189514,0.8700
92,0.0000,0.6364038117726644,0.8733
93,0.0000,0.6337122162183125,0.8733
94,0.0000,0.6390233397483825,0.8700
95,0.0000,0.6389649613698324,0.8700
96,0.0000,0.6417342225710551,0.8667
97,0.0000,0.6307666897773743,0.8667
98,0.0000,0.6292349712053935,0.8767
99,0.0000,0.6343841274579366,0.8700
100,0.0000,0.6296535038948059,0.8733
