epoch,train_loss,val_loss,val_acc
1,0.8903,1.1517495330174763,0.4700
2,0.6360,0.5959259192148845,0.7600
3,0.5064,0.550582451025645,0.7800
4,0.3375,0.6095127916336059,0.7900
5,0.2460,0.7254139649868011,0.7500
6,0.2254,0.6556996885935465,0.7733
7,0.0862,0.4602909231185913,0.8500
8,0.0540,0.43927431186040244,0.8933
9,0.0272,0.4648624889055888,0.8767
10,0.0076,0.39041537523269654,0.8767
11,0.0036,0.41920032421747844,0.8967
12,0.0017,0.4497451690832774,0.8833
13,0.0015,0.41110880215962725,0.8833
14,0.0015,0.4200497921307882,0.8800
15,0.0012,0.4443286395072937,0.8867
16,0.0009,0.460493966738383,0.8933
17,0.0008,0.4715764331817627,0.8967
18,0.0008,0.48259764512379966,0.8900
19,0.0006,0.48851611216862995,0.8867
20,0.0006,0.4781507190068563,0.8967
21,0.0004,0.48342618147532146,0.8867
22,0.0005,0.4902881733576457,0.8967
23,0.0005,0.4841982706387838,0.8933
24,0.0005,0.48503161748250323,0.8967
25,0.0005,0.48185325145721436,0.8967
26,0.0005,0.49151859442392987,0.8833
27,0.0003,0.49362335364023846,0.8833
28,0.0004,0.49309605836868287,0.8967
29,0.0003,0.49395773887634276,0.8900
30,0.0004,0.49657413641611736,0.9000
31,0.0003,0.4893587605158488,0.8967
32,0.0003,0.49118083000183105,0.8967
33,0.0003,0.49217780828475954,0.9000
34,0.0003,0.5100877777735392,0.8867
35,0.0003,0.493799991607666,0.8967
36,0.0004,0.48628645022710165,0.8967
37,0.0003,0.49621358553568523,0.9000
38,0.0003,0.5000179783503215,0.8967
39,0.0003,0.4929919131596883,0.8967
40,0.0003,0.49462053934733075,0.9000
41,0.0004,0.5050862344106039,0.8900
42,0.0005,0.49366969188054405,0.8967
43,0.0004,0.4858636752764384,0.8967
44,0.0004,0.5059233609835306,0.8900
45,0.0005,0.4989152733484904,0.8867
46,0.0004,0.5169036499659221,0.8933
47,0.0004,0.5035024325052897,0.8833
48,0.0003,0.5087183364232382,0.8900
49,0.0003,0.5020516443252564,0.8967
50,0.0003,0.5029565795262655,0.9000
51,0.0003,0.5094584353764852,0.8933
52,0.0004,0.49584797541300457,0.8967
53,0.0003,0.513491489092509,0.8967
54,0.0004,0.5085218604405721,0.8967
55,0.0003,0.49159647782643634,0.8967
56,0.0004,0.5027075258890787,0.8967
57,0.0003,0.5073788404464722,0.8967
58,0.0007,0.5186937157313029,0.8867
59,0.0006,0.5045333043734233,0.8900
60,0.0003,0.49575074116388956,0.8967
