epoch,train_loss,val_loss,val_acc
1,0.8748,1.6383078002929687,0.3467
2,0.5819,1.2090656169255574,0.5500
3,0.3536,0.8669480752944946,0.6633
4,0.2369,0.5031657361984253,0.8133
5,0.2013,0.4122594960530599,0.8367
6,0.1535,0.6028813719749451,0.8067
7,0.0614,0.4866257170836131,0.8733
8,0.0345,0.4391047668457031,0.8700
9,0.0530,0.8021703251202901,0.8200
10,0.0384,0.48843798995018006,0.8633
11,0.0881,0.6889955464998881,0.8300
12,0.0616,0.7347652876377105,0.8300
13,0.0193,0.5713198145230611,0.8467
14,0.0063,0.5673605211575826,0.8633
15,0.0093,0.7203902292251587,0.8267
16,0.0085,0.5079023186365763,0.8867
17,0.0114,0.6335412454605103,0.8833
18,0.0042,0.6473270320892334,0.8567
19,0.0099,1.7627931880950927,0.7933
20,0.0571,1.4342502228418985,0.7133
21,0.0420,0.7489080866177876,0.7967
22,0.0498,0.8738292209307352,0.7700
23,0.0494,1.0864646927515667,0.7633
24,0.0379,0.869047962029775,0.8233
25,0.0350,0.8180019728342692,0.7967
26,0.0271,0.9571210439999899,0.8400
27,0.0338,0.6979902577400208,0.8200
28,0.0092,0.6528563841183981,0.8500
29,0.0126,0.7157378967603047,0.8533
30,0.0151,0.760096078713735,0.8300
31,0.0080,0.6753618009885152,0.8633
32,0.0067,0.877239019870758,0.8233
33,0.0028,0.7430195132891337,0.8600
34,0.0019,0.926383155186971,0.8367
35,0.0051,0.7891101185480753,0.8467
36,0.0096,0.9727582176526387,0.8567
37,0.0173,0.669545316696167,0.8700
38,0.0073,0.8263998516400655,0.8367
39,0.0183,0.7323416105906169,0.8667
40,0.0093,0.71563503185908,0.8667
41,0.0104,0.8023065193494161,0.8433
42,0.0075,0.4749823335806529,0.8933
43,0.0026,0.6569122815132141,0.8667
44,0.0022,0.584772907892863,0.8667
45,0.0021,0.6717739192644755,0.8667
46,0.0005,0.6580146217346191,0.8800
47,0.0002,0.6544966093699137,0.8800
48,0.0001,0.6596304496129354,0.8800
49,0.0000,0.6605182154973348,0.8867
50,0.0000,0.6649524434407552,0.8833
51,0.0000,0.7085594765345256,0.8767
52,0.0000,0.7872534139951071,0.8800
53,0.0000,0.8087420058250427,0.8800
54,0.0000,0.8129753526051839,0.8833
55,0.0000,0.8196048140525818,0.8933
56,0.0000,0.8418515229225159,0.8900
57,0.0000,0.8338657768567403,0.8967
58,0.0000,0.8507814280192058,0.8900
59,0.0000,0.8655727346738179,0.8900
60,0.0000,0.8791258517901103,0.8833
