epoch,train_loss,val_loss,val_acc
1,0.8358,1.3240038108825685,0.4800
2,0.5196,1.3844813521703083,0.5567
3,0.3490,0.594416036605835,0.7267
4,0.1711,0.713825565179189,0.7667
5,0.1259,0.5771773250897726,0.8300
6,0.0643,0.8231054520606995,0.7333
7,0.0908,0.9006433780988058,0.7700
8,0.0535,0.5071343823273977,0.8333
9,0.0294,0.8346304694811503,0.8167
10,0.0255,0.846756542523702,0.7867
11,0.0353,1.9876161956787108,0.7367
12,0.0959,1.5596506675084432,0.6867
13,0.0285,0.7448184688886007,0.8033
14,0.0216,0.5624506227175394,0.8667
15,0.1097,0.5763132878144582,0.8033
16,0.0306,0.5628111902872721,0.8467
17,0.0213,0.5183375350634257,0.8600
18,0.0095,0.8566509389877319,0.8267
19,0.0071,0.7269962382316589,0.8667
20,0.0116,0.9652307764689128,0.8233
21,0.0157,0.5576734773317973,0.8867
22,0.0037,0.680964306195577,0.8600
23,0.0056,0.5893306835492452,0.8733
24,0.0018,0.573215545018514,0.8733
25,0.0006,0.6196417156855265,0.8733
26,0.0002,0.5946588857968649,0.8700
27,0.0001,0.6061269275347392,0.8700
28,0.0001,0.6021400475502015,0.8733
29,0.0001,0.5902549854914347,0.8767
30,0.0001,0.5891835959752401,0.8800
31,0.0000,0.5992991701761882,0.8833
32,0.0000,0.6172840356826782,0.8833
33,0.0000,0.6357421573003134,0.8767
34,0.0000,0.6336764200528463,0.8800
35,0.0000,0.642917943795522,0.8733
36,0.0000,0.6211334919929504,0.8800
37,0.0000,0.6313896592458089,0.8767
38,0.0000,0.6364075740178426,0.8800
39,0.0000,0.6376033457120259,0.8833
40,0.0000,0.6368764193852743,0.8800
41,0.0000,0.6314774529139201,0.8800
42,0.0000,0.6381763283411662,0.8800
43,0.0000,0.6427664279937744,0.8767
44,0.0000,0.6434661897023519,0.8733
45,0.0000,0.6325728638966879,0.8833
46,0.0000,0.6350378934542338,0.8833
47,0.0000,0.6329052996635437,0.8800
48,0.0000,0.6420019952456156,0.8800
49,0.0000,0.6330594825744629,0.8800
50,0.0000,0.6263556917508443,0.8833
51,0.0000,0.6300587177276611,0.8833
52,0.0000,0.6350599590937297,0.8800
53,0.0000,0.6291187063852945,0.8833
54,0.0000,0.6251079853375753,0.8833
55,0.0000,0.6196229982376099,0.8833
56,0.0000,0.6198561620712281,0.8800
57,0.0000,0.6412530851364135,0.8800
58,0.0000,0.6306241011619568,0.8833
59,0.0000,0.6249577808380127,0.8800
60,0.0000,0.6269242509206137,0.8800
61,0.0000,0.6266626644134522,0.8800
62,0.0000,0.6390292898813883,0.8800
63,0.0000,0.6257025376955668,0.8833
64,0.0000,0.628967391649882,0.8833
65,0.0000,0.6240046493212382,0.8833
66,0.0000,0.6312155461311341,0.8800
67,0.0000,0.6353744435310363,0.8800
68,0.0000,0.6272882453600566,0.8833
69,0.0000,0.629355186621348,0.8833
70,0.0000,0.6245752437909444,0.8833
71,0.0000,0.6300394034385681,0.8800
72,0.0000,0.6330768672625223,0.8833
73,0.0000,0.6334811083475749,0.8800
74,0.0000,0.6263468273480733,0.8767
75,0.0000,0.6276713156700134,0.8800
76,0.0000,0.6261961849530538,0.8833
77,0.0000,0.6255439925193786,0.8833
78,0.0000,0.621127785841624,0.8800
79,0.0000,0.6245748313268026,0.8833
80,0.0000,0.6238886761665344,0.8833
81,0.0000,0.6292967470486959,0.8800
82,0.0000,0.6300343608856201,0.8800
83,0.0000,0.6331318092346191,0.8800
84,0.0000,0.6247147027651468,0.8833
85,0.0000,0.635169198513031,0.8767
86,0.0000,0.630672082901001,0.8800
87,0.0000,0.6365237077077229,0.8800
88,0.0000,0.6316206725438436,0.8800
89,0.0000,0.6290576283137004,0.8800
90,0.0000,0.6213725344340006,0.8833
91,0.0000,0.6302807529767355,0.8800
92,0.0000,0.6276073360443115,0.8800
93,0.0000,0.6285335564613342,0.8833
94,0.0000,0.6327720983823141,0.8800
95,0.0000,0.6293993322054545,0.8800
96,0.0000,0.6245976344744364,0.8833
97,0.0000,0.6241486827532451,0.8800
98,0.0000,0.6279191040992737,0.8800
99,0.0000,0.6245901767412821,0.8833
100,0.0000,0.6310990866025289,0.8800
