epoch,train_loss,val_loss,val_acc
1,0.8698,1.273581746419271,0.5500
2,0.5733,0.5065663854281107,0.8033
3,0.5020,0.9576193300882975,0.6833
4,0.3599,0.6065736174583435,0.7633
5,0.2517,0.654929784933726,0.8000
6,0.1315,0.9839694515864055,0.7800
7,0.1591,0.7571473797162374,0.7867
8,0.1015,0.8843788003921509,0.7633
9,0.0832,0.503621252377828,0.8467
10,0.0434,1.110072104136149,0.7900
11,0.1587,0.4959828003247579,0.8333
12,0.1591,0.8562531852722168,0.8100
13,0.0863,0.4317857654889425,0.8767
14,0.0228,0.5742705941200257,0.8367
15,0.0190,0.5725415551662445,0.8733
16,0.0087,0.6552637489636739,0.8433
17,0.0104,0.7252152744928996,0.8433
18,0.0325,0.7382545804977417,0.8267
19,0.1033,0.7462057542800903,0.8267
20,0.0473,0.49047123432159423,0.8767
21,0.0273,0.725296459197998,0.8800
22,0.0285,1.6052878125508627,0.7467
23,0.0415,0.5095734945933024,0.8733
24,0.0662,0.5199566109975179,0.8667
25,0.0440,0.6467798431714376,0.8600
26,0.0760,0.9364759159088135,0.8067
27,0.0418,0.5703805367151896,0.8533
28,0.0420,0.6306048583984375,0.8333
29,0.0166,0.7476227005322774,0.8667
30,0.0091,0.762259128888448,0.8833
31,0.0048,0.6600067599614461,0.8967
32,0.0047,0.5481732511520385,0.8933
33,0.0039,0.6312977425257364,0.8933
34,0.0017,0.5888569148381552,0.8933
35,0.0340,1.1128494675954184,0.8133
36,0.0805,0.7121174542109171,0.8167
37,0.0719,0.8198326937357585,0.8100
38,0.0307,0.6746912463506063,0.8667
39,0.0223,0.5317219535509745,0.8900
40,0.0060,0.6032610289255778,0.8600
41,0.0125,0.7925458574295043,0.8333
42,0.0173,1.1905489285786948,0.8267
43,0.0241,1.1153429381052653,0.7933
44,0.0164,0.733542890548706,0.8567
45,0.0123,0.6707395060857138,0.8867
46,0.0280,0.7474620310465495,0.8533
47,0.0282,0.9226576900482177,0.8367
48,0.0229,0.7947799730300903,0.8567
49,0.0267,0.9644836282730103,0.8300
50,0.0630,0.605640389919281,0.8467
51,0.0205,0.9557785924275716,0.8267
52,0.0233,0.9158817966779073,0.8300
53,0.0178,0.8317616446812948,0.8533
54,0.0341,1.0584944534301757,0.8167
55,0.0144,0.6815954152743021,0.8967
56,0.0006,0.7321515266100566,0.8867
57,0.0003,0.6840005016326904,0.8800
58,0.0001,0.6799668534596761,0.8833
59,0.0002,0.6546997133890787,0.8900
60,0.0001,0.6460606559117635,0.8933
